qubit,T1,T2,readout_error,prob_meas0_prep1,prob_meas1_prep0,readout_length
135,98.07248028878107,113.60706569619032,0.0211181640625,0.019287109375,0.02294921875,2180
136,105.46376726290127,104.65131466873312,0.007568359375,0.01025390625,0.0048828125,2180
137,144.32489466121092,21.398084540888426,0.0074462890625,0.009765625,0.005126953125,2180
138,336.1930974683696,123.91686048410854,0.0120849609375,0.01416015625,0.010009765625,2180
139,214.2626563218658,23.946186543051414,0.0069580078125,0.006591796875,0.00732421875,2180
140,303.2450070871178,601.1221535470502,0.009765625,0.014404296875,0.005126953125,2180
141,331.92416477349883,162.57646894608538,0.0047607421875,0.008544921875,0.0009765625,2180
142,148.55474645843955,143.60963811987693,0.00537109375,0.0068359375,0.00390625,2180
143,308.02283281884337,49.411123208424456,0.018798828125,0.01318359375,0.0244140625,2180
144,254.31244671868632,333.81719568364457,0.006591796875,0.00732421875,0.005859375,2180
145,282.59258375318257,139.10227894548876,0.0130615234375,0.01220703125,0.013916015625,2180
146,,,0.4910888671875,0.5166015625,0.485107421875,2180
147,372.79053722710916,108.72046424376128,0.0078125,0.01123046875,0.00439453125,2180
148,78.88494705178309,115.3879616539231,0.0025634765625,0.003173828125,0.001953125,2180
149,263.2925246208301,352.31690960828564,0.005126953125,0.007080078125,0.003173828125,2180
150,403.0375511952938,462.4018751519637,0.0084228515625,0.009521484375,0.00732421875,2180
151,217.03121705353644,202.89906588505846,0.0059814453125,0.0068359375,0.005126953125,2180
152,338.9926796574429,106.079844442491,0.00732421875,0.009765625,0.0048828125,2180
153,378.48712883417295,285.6245478518389,0.022216796875,0.03173828125,0.0126953125,2180
154,275.7494686670805,155.99705112683756,0.007080078125,0.00732421875,0.0068359375,2180
155,286.7709516815966,290.08047699662603,0.00830078125,0.0087890625,0.0078125,2180
